id,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
1613,28,175,147,15/3to15/2,6/3to7/3,15/3to15/2:15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to6/3:6/3to7/3:,12,True,True
1352,28,149,121,0/1to1/1,4/6to4/5,0/1to1/1:1/1to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to2/6:2/6to3/6:3/6to4/6:4/6to4/5:,10,False,True
3354,30,172,142,3/13to2/13,4/5to4/4,3/13to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to3/5:3/5to4/5:4/5to4/4:,12,True,True
87,30,401,371,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
2613,30,157,127,4/10to3/10,2/2to1/2,4/10to3/10:3/10to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to1/2:,11,True,True
2537,30,353,323,left6to0/6,15/15to15/14,left6to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15to15/14:,26,True,True
264,31,403,372,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
2008,31,179,148,4/11to3/11,3/0to2/0,4/11to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to3/0:3/0to2/0:,13,False,True
2014,31,146,115,10/1to9/1,9/9to9/10,10/1to9/1:9/1to9/2:9/2to9/3:9/3to9/4:9/4to9/5:9/5to9/6:9/6to9/7:9/7to9/8:9/8to9/9:9/9to9/10:,10,False,True
2984,31,371,340,15/0to14/0,2/14to1/14,15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to1/14:,28,False,True
1434,32,184,152,left4to0/4,8/1to9/1,left4to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to1/1:1/1to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:7/1to8/1:8/1to9/1:,13,False,True
1066,32,142,110,1/2to2/2,3/8to4/8,1/2to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to3/8:3/8to4/8:,9,False,True
2149,32,70,38,2/15to2/14,2/13to3/13,2/15to2/14:2/14to2/13:2/13to3/13:,3,True,True
1303,32,66,34,4/4to5/4,5/3to4/3,4/4to5/4:5/4to5/3:5/3to4/3:,3,True,True
937,32,207,175,3/14to2/14,9/10to9/11,3/14to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to9/11:,13,False,True
2053,32,68,36,14/2to13/2,13/3to13/4,14/2to13/2:13/2to13/3:13/3to13/4:,3,False,True
2264,32,220,188,6/8to7/8,15/2toright2,6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to11/2:11/2to12/2:12/2to13/2:13/2to14/2:14/2to15/2:15/2toright2:,16,False,True
2398,32,241,209,14/14to14/13,2/10to2/9,14/14to14/13:14/13to13/13:13/13to12/13:12/13to11/13:11/13to10/13:10/13to9/13:9/13to8/13:8/13to7/13:7/13to6/13:6/13to5/13:5/13to4/13:4/13to3/13:3/13to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:,17,False,True
147,33,417,384,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
1387,33,226,193,2/13to3/13,14/15totop14,2/13to3/13:3/13to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15totop14:,15,True,True
700,33,388,355,13/3to13/2,0/14toleft14,13/3to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to1/2:1/2to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14toleft14:,27,False,True
523,33,88,55,13/13to14/13,15/11toright11,13/13to14/13:14/13to14/12:14/12to14/11:14/11to15/11:15/11toright11:,5,False,True
1759,34,143,109,11/3to10/3,6/6to7/6,11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to7/6:,9,True,True
2028,34,142,108,bottom5to5/0,5/8to4/8,bottom5to5/0:5/0to5/1:5/1to5/2:5/2to5/3:5/3to5/4:5/4to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to4/8:,10,True,True
2049,35,242,207,7/6to7/5,10/14to9/14,7/6to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to9/14:,14,True,True
1315,35,115,80,13/2to12/2,8/2to7/2,13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:,6,True,True
709,35,265,230,4/5to5/5,15/11to15/12,4/5to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:14/11to15/11:15/11to15/12:,18,True,True
24,35,421,386,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
762,36,101,65,6/5to7/5,10/5to10/6,6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/6:,5,False,True
3128,36,360,324,left0to0/0,11/10to11/11,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/9:10/9to11/9:11/9to11/10:11/10to11/11:,23,True,True
1414,36,131,95,15/10to14/10,10/10to10/11,15/10to14/10:14/10to13/10:13/10to12/10:12/10to12/11:12/11to11/11:11/11to10/11:10/11to10/10:10/10to10/11:,8,True,True
852,36,73,37,2/10to2/11,2/12to1/12,2/10to2/11:2/11to2/12:2/12to1/12:,3,True,True
2550,37,124,87,8/11to8/10,10/13to11/13,8/11to8/10:8/10to8/11:8/11to8/12:8/12to8/13:8/13to9/13:9/13to10/13:10/13to11/13:,7,True,True
2913,37,145,108,4/0to3/0,6/4to7/4,4/0to3/0:3/0to3/1:3/1to3/2:3/2to3/3:3/3to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:,9,False,True
212,37,407,370,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
303,37,410,373,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1907,37,178,141,4/14to3/14,2/5to2/4,4/14to3/14:3/14to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:,12,True,True
12,37,410,373,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
535,37,162,125,3/8to3/9,7/13to8/13,3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:,10,False,True
3181,37,207,170,top13to13/15,3/13to4/13,top13to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to3/13:3/13to4/13:,14,True,True
2346,37,140,103,10/5to9/5,4/4to5/4,10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to4/4:4/4to5/4:,8,True,True
1046,38,164,126,5/6to6/6,7/14to7/13,5/6to6/6:6/6to6/7:6/7to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:6/12to6/13:6/13to6/14:6/14to7/14:7/14to7/13:,11,True,True
1615,38,117,79,13/9to13/10,13/15to14/15,13/9to13/10:13/10to13/11:13/11to13/12:13/12to13/13:13/13to13/14:13/14to13/15:13/15to14/15:,7,True,True
2717,39,111,72,13/8to12/8,10/10to10/11,13/8to12/8:12/8to11/8:11/8to11/9:11/9to11/10:11/10to10/10:10/10to10/11:,6,True,True
1080,39,89,50,9/4to8/4,7/3to7/2,9/4to8/4:8/4to7/4:7/4to7/3:7/3to7/2:,4,True,True
289,39,420,381,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
2797,39,325,286,1/12to1/13,13/3to14/3,1/12to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to11/3:11/3to12/3:12/3to13/3:13/3to14/3:,24,False,True
68,40,424,384,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
2002,40,198,158,11/9to10/9,3/11to2/11,11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to3/10:3/10to3/11:3/11to2/11:,11,False,True
401,41,246,205,4/15to3/15,0/2toleft2,4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2toleft2:,18,False,True
1501,41,141,100,5/4to5/3,1/0tobottom1,5/4to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to1/2:1/2to1/1:1/1to1/0:1/0tobottom1:,9,True,True
379,41,411,370,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1322,41,158,117,2/11to2/12,8/13to9/13,2/11to2/12:2/12to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:,9,False,True
80,42,428,386,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
1997,42,250,208,top13to13/15,2/10to1/10,top13to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to1/10:,18,False,True
3319,42,260,218,14/9to13/9,7/1to6/1,14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to7/8:7/8to7/7:7/7to7/6:7/6to7/5:7/5to7/4:7/4to7/3:7/3to7/2:7/2to7/1:7/1to6/1:,16,False,True
1305,42,89,47,14/2to13/2,12/3to13/3,14/2to13/2:13/2to12/2:12/2to12/3:12/3to13/3:,4,False,True
353,43,428,385,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
736,44,117,73,14/7to14/6,15/3to15/2,14/7to14/6:14/6to14/5:14/5to14/4:14/4to14/3:14/3to15/3:15/3to15/2:,6,False,True
3225,44,120,76,9/5to10/5,13/4to14/4,9/5to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to14/4:,6,False,True
2275,45,253,208,12/9to11/9,4/3to3/3,12/9to11/9:11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to3/3:,15,True,True
2387,45,245,200,top11to11/15,3/8to3/7,top11to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:,17,False,True
1975,46,320,274,14/6to14/5,0/0tobottom0,14/6to14/5:14/5to13/5:13/5to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to3/5:3/5to2/5:2/5to1/5:1/5to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,21,False,True
1751,46,175,129,2/10to2/9,1/0tobottom1,2/10to2/9:2/9to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to1/1:1/1to1/0:1/0tobottom1:,12,False,True
2686,46,68,22,8/14to9/14,9/14to9/13,8/14to9/14:9/14to9/13:,2,False,True
1139,46,148,102,left11to0/11,0/3toleft3,left11to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3toleft3:,10,True,True
3219,47,285,238,12/1to11/1,1/8to2/8,12/1to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to2/8:,19,True,True
2365,47,73,26,11/15to10/15,10/15to10/14,11/15to10/15:10/15to10/14:,2,True,True
2999,47,122,75,6/4to6/3,4/5to4/6,6/4to6/3:6/3to5/3:5/3to4/3:4/3to4/4:4/4to4/5:4/5to4/6:,6,False,True
981,47,158,111,15/6to14/6,12/0tobottom12,15/6to14/6:14/6to13/6:13/6to12/6:12/6to12/5:12/5to12/4:12/4to12/3:12/3to12/2:12/2to12/1:12/1to12/0:12/0tobottom12:,10,False,True
1518,48,189,141,6/11to6/12,4/4to4/3,6/11to6/12:6/12to5/12:5/12to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:,12,True,True
2546,48,281,233,11/4to10/4,4/14to4/15,11/4to10/4:10/4to9/4:9/4to8/4:8/4to7/4:7/4to6/4:6/4to5/4:5/4to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to4/15:,18,True,True
608,48,186,138,14/14to14/13,14/3to15/3,14/14to14/13:14/13to14/12:14/12to14/11:14/11to14/10:14/10to14/9:14/9to14/8:14/8to14/7:14/7to14/6:14/6to14/5:14/5to14/4:14/4to14/3:14/3to15/3:,12,False,True
719,49,126,77,13/10to12/10,15/9to15/10,13/10to12/10:12/10to12/9:12/9to13/9:13/9to14/9:14/9to15/9:15/9to15/10:,6,True,True
1290,49,61,12,12/0to13/0,12/0to13/0,12/0to13/0:,1,False,True
2478,49,129,80,13/3to12/3,12/8to13/8,13/3to12/3:12/3to12/4:12/4to12/5:12/5to12/6:12/6to12/7:12/7to12/8:12/8to13/8:,7,False,True
2434,49,188,139,7/1to7/2,8/10to9/10,7/1to7/2:7/2to7/3:7/3to7/4:7/4to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to8/10:8/10to9/10:,11,False,True
1927,50,268,218,3/7to4/7,13/2to14/2,3/7to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to8/7:8/7to9/7:9/7to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to11/2:11/2to12/2:12/2to13/2:13/2to14/2:,16,False,True
1496,50,84,34,2/13to2/14,3/14to3/15,2/13to2/14:2/14to3/14:3/14to3/15:,3,True,True
547,50,86,36,11/9to11/10,10/10to10/11,11/9to11/10:11/10to10/10:10/10to10/11:,3,True,True
1497,51,236,185,6/12to7/12,12/4to13/4,6/12to7/12:7/12to8/12:8/12to9/12:9/12to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:,15,False,True
774,51,109,58,14/1to14/2,15/4to15/5,14/1to14/2:14/2to14/3:14/3to14/4:14/4to15/4:15/4to15/5:,5,True,True
1476,51,139,88,10/15to10/14,14/13to15/13,10/15to10/14:10/14to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to14/13:14/13to15/13:,7,False,True
1556,51,232,181,7/13to6/13,5/1to6/1,7/13to6/13:6/13to5/13:5/13to5/12:5/12to5/11:5/11to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to5/4:5/4to5/3:5/3to5/2:5/2to5/1:5/1to6/1:,15,False,True
2615,51,329,278,15/11to15/10,1/6to2/6,15/11to15/10:15/10to14/10:14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to2/6:,20,False,True
992,51,325,274,1/5to2/5,13/14to13/15,1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to11/14:11/14to12/14:12/14to13/14:13/14to13/15:,22,False,True
3241,52,254,202,14/7to14/8,3/10to3/11,14/7to14/8:14/8to13/8:13/8to12/8:12/8to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to3/9:3/9to3/10:3/10to3/11:,15,False,True
1540,52,368,316,bottom3to3/0,14/10to14/9,bottom3to3/0:3/0to3/1:3/1to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/9:10/9to11/9:11/9to12/9:12/9to12/10:12/10to13/10:13/10to14/10:14/10to14/9:,23,True,True
1366,52,275,223,11/8to10/8,0/2to0/1,11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to1/8:1/8to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:,18,False,True
3275,52,260,208,2/3to3/3,10/10to10/11,2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:,16,False,True
1368,52,226,174,12/13to13/13,14/1to15/1,12/13to13/13:13/13to13/12:13/12to13/11:13/11to13/10:13/10to13/9:13/9to13/8:13/8to13/7:13/7to13/6:13/6to13/5:13/5to13/4:13/4to13/3:13/3to13/2:13/2to13/1:13/1to14/1:14/1to15/1:,15,False,True
1754,52,247,195,6/15to5/15,0/5toleft5,6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5toleft5:,17,True,True
2923,53,89,36,11/3to11/4,12/4to13/4,11/3to11/4:11/4to12/4:12/4to13/4:,3,False,True
1594,53,117,64,3/3to4/3,7/3to8/3,3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:,5,False,True
190,53,487,434,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
